playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481178,2024,Egor Zamula,PHI,D,4on5,63,2205,64,8.32,0.19,0.08,0.19,0.11,0.21,0.12,160,1.59,0.17,0.08,0.33,0.06,0.49,0.86,0.17,0.17,0.17,0,0,2,0,1,3,0,0,0,0,0,0,1,1,2,2,0,0,0,0,2,1,1,1,0,0.07,0.11,0,0,0,0,3,2,2,0,0.02,0,0,0.2,0.2,0.2,64,0,8,4,52,2,12,9,41,0,0,8040,0,0,0,0,6.37,0.7,0.7,0.7,0.7,7,1,4,12,0,0,0,4,4,0,0.17,0.53,0,0,0,0,12,8,8,0.07,0,0,0.77,0.77,0.77,22.4,3.02,2.79,3.02,2.79,20,10,21,51,4,1,0,19,8,3,0.49,1.15,1.38,1,2,1,51,30,30,0.45,0.31,0.31,3.17,3.17,2.96,1.7,19.09,27,230,0.02,0.13,1,1,1,1
8481178,2024,Egor Zamula,PHI,D,5on4,63,2105,47,7.02,0.91,0.81,0.88,0.83,0.85,0.8,60,0.75,0.36,0.05,0.1,0.02,0.3,0.17,0.36,0.36,0.36,0,0,1,0,3,4,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.36,0,0,0,4,1,1,0,0.02,0,0,0.39,0.39,0.39,47,9,2,3,33,10,1,9,27,0,0,5104,0,0,0,5,21.54,2.49,2.46,2.49,2.46,18,10,14,42,2,3,1,23,1,4,0.53,0.1,1.87,0,0,2,42,28,28,0.49,0.74,0.74,2.24,2.24,2.24,3.72,0.23,0.23,0.23,0.23,5,0,1,6,2,0,0,4,1,0,0.1,0.13,0,1,1,0,6,5,5,0.03,0,0,0.27,0.27,0.27,6.93,1.67,126,25,0.01,0,1,0,1,0
8484153,2024,Leo Carlsson,ANA,C,other,76,3320,53,24.76,0.44,0.47,0.6,0.4,0.61,0.39,199,12.48,2.78,0.94,2.61,0.44,6.04,3.18,2.45,2.78,2.45,2,2,11,5,6,22,7,3,1,1,2,0,5,5,8,13,1,2,16,2,0,2,6,6,4,0.18,0.71,1.89,0,1,2,22,16,16,0,0.28,0.38,0.76,2.3,2.3,1.99,53,16,4,15,18,6,7,12,28,16,20,5628,2,0,0,2,56.79,9.24,8.54,9.24,8.54,51,28,29,108,11,5,2,43,24,12,1.6,2.74,4.9,4,3,4,108,79,79,1.24,1.66,1.66,8.83,8.83,8.14,36.46,11.95,11.02,11.95,11.02,34,17,20,71,8,5,1,20,10,21,0.82,1.23,9.9,1,0,7,71,51,51,0.7,2.1,2.1,10.54,10.54,10.25,16.57,18.46,123,188,0,0.05,0,2,0,2
8484153,2024,Leo Carlsson,ANA,C,all,76,74056,1474,35.19,0.51,0.43,0.53,0.43,0.53,0.43,417,125.28,17.18,8.84,27.81,4.41,68.71,48.05,16.45,17.14,16.41,11,13,114,61,52,227,44,20,11,2,18,1,55,70,94,155,7,14,302,24,18,51,113,44,18,4.31,5.52,7.35,6,9,5,227.06,175,175.21,19,1.99,1.87,4.32,14.86,14.84,14.33,1474,287,153,218,816,195,261,193,825,302,428,203100,14,28,15,36,689.25,67.36,64.34,67.11,64.1,635,326,345,1306,64,71,7,720,171,70,22.33,21.05,23.98,29,21,14,1297.45,961,956.72,10.67,15.09,15.09,62.94,62.83,61.02,619.81,64.81,61.8,65.09,62.09,561,296,322,1179,47,51,6,632,145,80,19.18,18.26,27.37,21,11,15,1188.25,857,863.44,8.58,12.34,12.34,61.05,61.32,59.42,155.56,207.92,3070,3987,0,0,0,0,0,0
8484153,2024,Leo Carlsson,ANA,C,5on5,76,58151,1190,35.19,0.45,0.45,0.47,0.45,0.47,0.45,452,92.66,10.39,6.42,21.24,3.34,52.28,38.32,10.13,10.35,10.09,6,9,88,44,39,171,28,13,9,0,16,1,39,54,75,119,6,12,261,21,17,41,90,34,8,3.61,4.35,2.43,6,7,0,171.06,132,132.21,18,1.34,1.15,2.27,9.46,9.44,9.29,1190,168,133,179,710,160,229,135,666,261,362,166155,12,28,15,32,466.77,36.7,35.46,36.44,35.23,432,221,259,912,36,48,2,525,95,33,15.43,12.14,9.13,19,15,2,903.45,653,648.72,5.91,9.46,9.46,33.15,33.03,32.53,527.45,44.29,43.11,44.58,43.39,478,253,292,1023,32,42,3,558,126,47,16.67,15.68,11.95,17,10,5,1032.25,731,737.44,7.04,8.33,8.33,43.01,43.28,42.54,110.84,137.69,2555,3130,1.66,1.52,40,28,30,24
8484153,2024,Leo Carlsson,ANA,C,4on5,76,2102,69,17.52,0.1,0.08,0.13,0.11,0.13,0.11,164,1.54,0.17,0.09,0.2,0.05,0.45,1.05,0.17,0.17,0.17,1,0,2,0,0,2,2,1,0,0,0,0,0,1,1,1,0,0,11,0,1,1,1,1,0,0.03,0.14,0,0,1,0,2,2,2,0,0.02,0,0,0.18,0.18,0.18,69,1,12,8,48,3,15,15,36,11,10,8777,0,0,0,2,3.48,0.61,0.57,0.61,0.57,4,1,1,6,2,1,1,2,2,1,0.04,0.29,0.28,0,1,1,6,5,5,0.06,0.28,0.28,0.39,0.39,0.38,25.72,5.58,4.73,5.58,4.73,21,14,7,42,5,4,2,25,2,8,0.69,0.35,4.54,2,0,3,42,35,35,0.49,1.91,1.91,4.16,4.16,3.34,1.59,17.9,32,268,0,0,0,0,0,0
8484153,2024,Leo Carlsson,ANA,C,5on4,76,10483,162,33.71,0.89,0.87,0.88,0.88,0.86,0.86,324,18.6,3.85,1.38,3.75,0.58,9.94,5.5,3.7,3.85,3.7,1,2,13,12,6,31,6,3,1,1,0,0,11,10,10,22,0,0,14,1,0,7,16,3,6,0.49,0.32,3.03,0,0,3,31,25,25,1,0.35,0.34,1.29,2.91,2.91,2.86,162,102,4,16,40,26,10,31,95,14,17,10276,0,0,0,0,160.75,20.71,19.66,20.71,19.66,147,75,55,277,14,17,2,148,50,24,5.15,5.89,9.67,5,2,7,277,222,222,3.44,3.69,3.69,20.46,20.46,19.83,26.39,2.68,2.65,2.68,2.65,25,10,3,38,1,0,0,24,7,4,0.71,0.99,0.98,0,1,0,38,35,35,0.29,0,0,2.97,2.97,2.94,14.17,2.12,265,35,0.14,0.03,2,1,2,1
8479353,2024,Brett Howden,VGK,C,other,80,1921,35,25.42,0.63,0.52,0.36,0.41,0.4,0.41,189,4.83,3.79,0.16,0.2,0.12,1.16,1.57,3.79,3.79,3.79,2,2,6,1,0,7,9,5,1,0,0,0,0,1,1,2,0,0,7,3,0,1,0,1,6,0,0.16,3.63,0,1,4,7,7,7,0,0.04,0.38,0,3.83,3.83,3.83,35,4,15,3,13,4,2,14,15,7,10,3441,0,0,0,4,17.89,10.85,10.3,10.85,10.3,17,8,5,30,13,1,1,5,3,17,0.14,0.43,10.27,0,1,12,30,25,25,0.21,0.38,0.38,10.68,10.68,10.13,27.89,6.28,4.99,6.28,4.99,17,20,16,53,3,1,0,20,9,8,0.8,0.87,4.61,1,0,2,53,37,37,0.65,0.61,0.61,6.33,6.33,4.99,9.8,9.07,69,100,0,0,0,0,0,0
8479353,2024,Brett Howden,VGK,C,all,80,71342,1531,39.75,0.49,0.56,0.47,0.52,0.48,0.53,542,135.88,19.84,9.17,28.63,4.4,65.81,53.15,19.35,19.86,19.38,9,8,125,56,36,217,40,23,10,2,17,1,58,72,102,158,19,46,272,121,22,42,105,48,28,3.7,6.22,9.91,8,7,8,218.76,181,181.85,8,1.96,2.23,3.17,18.63,18.65,18.45,1531,181,211,228,911,228,193,230,880,272,244,219475,46,40,17,56,582.74,59.63,56.78,60.07,57.21,535,265,264,1064,63,58,10,590,137,73,16.39,17.03,26.22,26,15,22,1077.08,800,807.64,7.71,11.77,11.81,55.54,55.94,54.09,628.78,62.13,58.29,62.13,58.28,539,324,359,1222,61,70,12,642,153,68,18.82,18.67,24.64,26,13,22,1212.06,863,860.03,9.24,16.46,16.39,54.98,54.93,52.36,209.39,164.66,3772,3463,0,0,0,0,0,0
8479353,2024,Brett Howden,VGK,C,5on5,80,64003,1360,39.75,0.51,0.53,0.5,0.51,0.51,0.52,488,124.51,14.9,8.53,27.42,4.06,62.2,48.88,14.45,14.93,14.47,7,5,112,54,35,201,28,16,9,2,17,1,56,67,96,150,18,42,243,113,21,40,102,44,20,3.64,5.6,5.66,7,5,4,202.76,166,166.85,7,1.81,1.85,3.17,13.55,13.57,13.39,1360,168,152,220,820,216,173,190,781,243,212,186539,42,40,17,45,544.62,46.12,44.49,46.57,44.92,500,248,253,1001,47,55,9,567,129,52,15.85,15.92,14.36,24,13,10,1014.08,748,755.64,7.06,11.37,11.41,41.78,42.19,41.58,521.66,44.77,42.73,44.77,42.73,459,260,295,1014,45,58,8,549,124,46,16.23,15.38,13.15,24,9,12,1004.06,719,716.03,6.76,11.91,11.78,39.76,39.7,38.85,140.93,124.05,3084,2915,0.94,1.12,30,35,23,27
8479353,2024,Brett Howden,VGK,C,4on5,80,4929,123,31.21,0.13,0.22,0.09,0.15,0.1,0.19,183,4.25,0.96,0.29,0.62,0.16,1.03,1.94,0.94,0.96,0.94,0,0,4,1,1,6,1,1,0,0,0,0,0,4,3,4,1,4,19,4,1,1,1,2,2,0.04,0.29,0.63,1,0,0,6,5,5,1,0.06,0,0,1.02,1.02,1,123,3,42,5,73,5,18,22,78,19,1,9057,4,0,0,1,9.13,1.53,1.5,1.53,1.5,7,4,4,15,1,0,0,5,3,3,0.19,0.4,0.93,1,0,0,15,11,11,0.14,0,0,1.67,1.67,1.64,74.53,10.32,9.93,10.32,9.93,58,43,46,147,13,11,4,70,19,12,1.68,2.21,6.43,1,4,8,147,101,101,1.7,3.94,4,8.01,8.01,7.78,3.46,11.99,47,260,0.05,0,1,0,1,0
8479353,2024,Brett Howden,VGK,C,5on4,80,489,13,6.77,0.99,0.89,0.88,0.82,0.93,0.84,90,1.37,0.01,0.12,0.24,0.05,1.09,0.49,0.01,0.01,0.01,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,2,0,0,1,1,0,0,2,0,0,0.01,0,0,0,0,0,2,2,2,0,0.03,0,0,0.04,0.04,0.04,13,6,2,0,5,3,0,4,6,1,6,2706,0,0,0,0,9.09,0.89,0.24,0.89,0.24,8,5,2,15,0,2,0,11,1,1,0.12,0.11,0.65,0,0,0,15,13,13,0.26,0.03,0.03,1.12,1.12,0.45,0.81,0.01,0.01,0.01,0.01,1,0,1,2,0,0,0,1,0,0,0.01,0,0,0,0,0,2,1,1,0,0,0,0.01,0.01,0.01,8.28,1.06,75,16,0,0,0,0,0,0
8474641,2024,Adam Henrique,EDM,C,other,81,2226,50,18.68,0.56,0.61,0.42,0.55,0.49,0.57,258,2.3,0.71,0.2,0.36,0.07,1.31,0.33,0.39,0.71,0.39,1,2,3,0,1,4,3,0,0,0,1,0,1,1,3,3,0,0,22,2,0,0,1,1,1,0.07,0.18,0.46,0,0,0,4,3,3,0,0.06,0,0.46,0.32,0.32,0.3,50,7,18,3,22,7,6,11,26,22,22,6238,0,0,0,3,25.25,7.72,7.22,7.72,7.22,25,10,7,42,7,3,1,18,5,12,0.65,0.7,6.37,0,0,7,42,35,35,0.44,1.34,1.34,6.82,6.82,6.73,27.12,6.14,5.72,6.14,5.72,26,11,20,57,3,2,0,21,7,9,0.78,0.89,4.47,0,0,3,57,37,37,0.62,0.43,0.43,6.33,6.33,5.93,20.5,13.33,154,126,0,0,0,0,0,0
8474641,2024,Adam Henrique,EDM,C,all,81,71170,1583,23.44,0.46,0.57,0.44,0.57,0.45,0.56,493,108.04,12.78,7.79,24.77,3.54,55.17,42.95,11.84,12.78,11.85,5,10,104,43,34,181,27,12,17,1,18,0,45,55,92,135,8,16,562,58,19,57,93,40,14,3.53,5.03,4.22,6,4,2,181.78,147,147.85,19,1.71,3.32,3.39,11.11,11.15,10.93,1583,174,360,248,801,215,164,218,986,562,448,222601,16,8,4,85,520.67,51.82,48.51,51.95,48.66,508,204,296,1008,49,55,11,530,127,55,15.62,15.86,20.33,18,14,17,1012.59,712,715.45,7.57,11.94,11.86,47.52,47.7,45.93,631.87,60.52,57.79,60.83,58.07,583,287,427,1297,54,60,6,672,130,68,19.48,15.97,25.08,21,17,16,1293.5,870,871.93,9.47,13.71,13.71,56.28,56.45,54.8,220.82,165.56,4103,3142,0,0,0,0,0,0
8474641,2024,Adam Henrique,EDM,C,5on5,81,57486,1227,23.44,0.48,0.56,0.46,0.56,0.47,0.56,592,89.4,10.91,6.43,21.08,2.92,46.74,33.91,10.36,10.91,10.37,4,4,81,41,30,152,17,9,15,0,17,0,37,44,72,113,7,14,406,54,17,53,76,34,12,3.17,4.3,3.45,5,3,1,152.78,122,122.85,17,1.35,3.08,2.31,9.96,10,9.86,1227,139,185,230,673,186,132,162,747,406,302,186357,14,8,4,69,417.94,35.46,34.04,35.59,34.2,397,174,259,830,32,42,8,433,107,31,12.83,13.51,9.12,15,12,5,834.59,571,574.45,5.57,8.74,9.01,32.03,32.2,31.73,463.99,38.56,36.89,38.86,37.19,424,215,325,964,35,46,4,498,98,43,14.31,11.96,12.3,17,12,6,960.5,639,640.93,5.88,10.06,10.09,34.34,34.52,33.87,150.66,117.77,3377,2614,2.93,1.73,58,26,43,23
8474641,2024,Adam Henrique,EDM,C,4on5,81,7336,203,20.64,0.07,0.14,0.1,0.16,0.12,0.18,243,6.77,0.43,0.21,0.91,0.19,2,5.27,0.43,0.43,0.43,0,0,9,0,1,10,1,1,0,1,0,0,1,7,8,8,0,0,99,1,2,3,8,0,1,0.12,0,0.32,0,0,1,10,9,9,2,0.05,0,0.32,0.17,0.17,0.16,203,1,154,11,37,5,22,24,152,99,13,11839,0,0,0,0,16.84,1.09,1.08,1.09,1.08,24,0,3,27,2,2,1,21,1,2,0.41,0.12,0.56,1,0,1,27,24,24,0.17,0.54,0.32,0.95,0.95,0.94,122.32,14.79,14.14,14.79,14.14,111,58,81,250,14,12,2,132,21,16,3.88,2.6,8.31,2,5,7,250,169,169,2.77,3.22,3.19,14.37,14.37,13.76,3.37,20.69,51,260,0.12,0.08,4,1,3,1
8474641,2024,Adam Henrique,EDM,C,5on4,81,4122,103,19.71,0.9,0.88,0.83,0.88,0.78,0.86,337,9.58,0.73,0.94,2.41,0.36,5.12,3.43,0.67,0.73,0.67,0,4,11,2,2,15,6,2,2,0,0,0,6,3,9,11,1,2,35,1,0,1,8,5,0,0.17,0.55,0,1,1,0,15,13,13,0,0.25,0.24,0.31,0.67,0.67,0.61,103,27,3,4,69,17,4,21,61,35,73,12165,2,0,0,9,59.16,7.39,6.02,7.39,6.02,61,19,27,107,7,8,1,57,13,10,1.67,1.45,4.28,2,1,4,107,80,80,1.36,1.33,1.2,7.56,7.56,6.35,16.08,0.84,0.84,0.84,0.84,19,3,0,22,1,0,0,19,3,0,0.44,0.41,0,1,0,0,22,22,22,0.16,0,0,1,1,1,25.88,3.45,323,43,0,0.01,0,1,0,1
8478904,2024,Steven Lorentz,TOR,C,other,80,573,12,5.58,0.71,0.55,0.31,0.4,0.38,0.41,128,0.59,0.47,0.01,0.01,0.01,0.27,0.23,0.47,0.47,0.47,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47,0,0,1,1,1,1,0,0,0,0,0.47,0.47,0.47,12,1,2,1,8,0,3,2,7,0,0,2797,0,0,0,1,3.2,1.95,1.9,1.95,1.9,3,3,2,8,2,0,0,2,0,4,0.07,0,1.88,0,0,2,8,6,6,0.05,0,0,2,2,1.95,6.43,0.81,0.79,0.81,0.79,5,5,8,18,1,0,0,6,4,0,0.32,0.49,0,1,0,0,18,10,10,0.16,0,0,0.97,0.97,0.95,9.86,8.08,51,77,0,0,0,0,0,0
8478904,2024,Steven Lorentz,TOR,C,all,80,50654,1265,17.46,0.42,0.5,0.42,0.48,0.44,0.49,817,84.18,8.42,5.25,19.9,2.89,41.35,34.18,7.99,8.44,8.01,5,6,76,36,28,140,19,8,5,0,11,0,40,48,68,104,3,9,12,199,12,25,78,21,13,2.02,2.63,3.77,4,2,2,139.59,112,111.47,14,1.11,1.06,2.5,7.02,7.02,6.87,1265,39,183,199,844,172,173,158,762,12,21,239421,9,17,7,55,327.53,26.82,25.89,26.99,26.06,294,157,167,618,27,33,0,344,77,30,8.45,9.84,8.54,15,7,5,620.66,451,451.76,4.21,5.72,5.91,25.11,25.19,24.74,408.84,36.59,34.85,36.61,34.86,372,199,279,850,31,36,4,442,90,39,12.28,11.27,13.03,13,9,9,838.12,571,566.52,5.92,7.84,7.84,34.66,34.61,33.73,228.27,224.21,3901,4223,0,0,0,0,0,0
8478904,2024,Steven Lorentz,TOR,C,5on5,80,44533,1080,17.46,0.48,0.5,0.46,0.48,0.48,0.48,819,76.99,7.49,4.97,18.97,2.68,38.95,28.93,7.06,7.51,7.08,5,6,68,34,28,130,17,6,5,0,11,0,39,41,62,96,2,7,8,195,12,22,71,19,12,1.77,2.42,3.3,3,2,1,129.59,102,101.47,11,1.04,1.06,2.5,6.02,6.02,5.88,1080,32,139,191,718,165,131,139,645,8,18,192664,7,17,7,50,311.43,23.89,23.01,24.05,23.18,277,150,165,592,24,33,0,328,74,25,8.02,9.43,6.45,14,7,3,594.66,427,427.76,4.02,5.72,5.91,21.98,22.06,21.66,326.68,25.41,24.23,25.43,24.24,292,164,234,690,20,33,4,370,58,28,9.8,7.59,8.01,11,5,4,678.12,456,451.52,4.25,7,7,22.65,22.6,22.26,133.07,132.28,2996,3307,1.6,1.33,31,39,26,27
8478904,2024,Steven Lorentz,TOR,C,4on5,80,5408,161,16.33,0.09,0.08,0.1,0.11,0.13,0.13,278,6.6,0.46,0.27,0.92,0.19,2.13,5.02,0.46,0.46,0.46,0,0,7,2,0,9,1,1,0,0,0,0,1,7,6,8,1,2,4,4,0,3,7,2,0,0.25,0.22,0,1,0,0,9,9,9,3,0.06,0,0,0.52,0.52,0.52,161,5,42,5,109,5,37,16,103,4,0,14845,2,0,0,0,11.47,0.97,0.97,0.97,0.97,12,4,0,16,1,0,0,12,3,1,0.36,0.41,0.2,1,0,0,16,16,16,0.12,0,0,1.09,1.09,1.09,75.73,10.37,9.83,10.37,9.83,75,30,37,142,10,3,0,66,28,11,2.16,3.19,5.02,1,4,5,142,105,105,1.52,0.84,0.84,11.05,11.05,10.52,2.9,33.44,57,454,0,0,0,2,0,0
8478904,2024,Steven Lorentz,TOR,C,5on4,80,140,12,2.97,1,0.86,1,0.83,1,0.79,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,9,2,2,1,7,0,0,3534,0,0,0,0,1.44,0.01,0.01,0.01,0.01,2,0,0,2,0,0,0,2,0,0,0.01,0,0,0,0,0,2,2,2,0.03,0,0,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77,1.09,92,19,0,0,0,0,0,0
8479772,2024,Zack MacEwen,OTT,R,other,21,1,0,1.9,0,0.84,0,0.83,0,0.8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.06,5,1,0,0,0,0,0,0
8479772,2024,Zack MacEwen,OTT,R,all,21,9779,271,5.13,0.54,0.5,0.53,0.55,0.53,0.55,242,24.99,1.91,1.54,6.16,0.82,14.23,10.34,1.86,1.89,1.84,0,1,26,9,12,47,3,2,2,0,2,0,9,20,24,33,6,21,6,49,3,7,29,4,2,0.81,0.5,0.61,2,0,0,46.88,35,34.88,2,0.32,0.62,0.22,2.01,2,1.99,271,44,12,33,182,50,42,25,154,6,8,66143,21,21,6,7,85.24,6.91,6.51,6.89,6.49,85,31,58,174,5,5,0,93,12,11,2.44,1.45,3.02,3,0,2,173.67,116,115.26,1.05,1.36,1.36,6.6,6.58,6.34,76.06,5.83,5.77,5.75,5.69,72,32,49,153,5,4,0,80,20,4,2.11,2.79,0.93,4,1,0,152.19,104,103.88,0.96,0.58,0.58,6.21,6.18,6.13,54.33,53.99,1178,968,0,0,0,0,0,0
8479772,2024,Zack MacEwen,OTT,R,5on5,21,9707,270,5.13,0.54,0.54,0.52,0.55,0.52,0.56,230,24.21,1.9,1.5,5.75,0.79,13.93,10.13,1.85,1.89,1.84,0,1,25,9,12,46,3,2,2,0,2,0,9,19,23,32,6,21,6,49,3,7,28,4,2,0.8,0.5,0.61,2,0,0,45.88,34,33.88,2,0.31,0.62,0.22,1.99,1.98,1.98,270,43,12,33,182,50,42,25,153,6,8,50088,21,21,6,7,83.82,6.87,6.47,6.85,6.45,83,31,55,169,5,5,0,91,12,11,2.4,1.45,3.02,3,0,2,168.67,114,113.26,1.03,1.36,1.36,6.53,6.51,6.27,76.06,5.83,5.77,5.75,5.69,72,32,49,153,5,4,0,80,20,4,2.11,2.79,0.93,4,1,0,152.19,104,103.88,0.96,0.58,0.58,6.21,6.18,6.13,35.07,29.49,871,725,0.71,0.54,15,7,12,6
8479772,2024,Zack MacEwen,OTT,R,4on5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479772,2024,Zack MacEwen,OTT,R,5on4,21,71,1,0.99,1,1,1,1,1,1,17,0.79,0,0.04,0.41,0.03,0.29,0.21,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.01,0,0,0.02,0.02,0.02,1,1,0,0,0,0,0,0,1,0,0,457,0,0,0,0,1.42,0.04,0.04,0.04,0.04,2,0,3,5,0,0,0,2,0,0,0.04,0,0,0,0,0,5,2,2,0.03,0,0,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,10,0,0,0,0,0,0,0
